id,bureau,adresse,cp,ville,latitude,longitude,result_label,result_score,result_type,result_id,result_housenumber,result_name,result_street,result_postcode,result_city,result_context,result_citycode
671,4,1   ROUTE DE VILLENEUVE,94480.0,ABLON-SUR-SEINE,48.724274,2.427714,1 Route de Villeneuve 94480 Ablon-sur-Seine,0.91,housenumber,ADRNIVX_0000000271051203,1,Route de Villeneuve,,94480.0,Ablon-sur-Seine,"94, Val-de-Marne, Île-de-France",94001.0
672,4,1   RUE DES BELGES,94480.0,ABLON-SUR-SEINE,48.725431,2.425293,1 Rue des Belges 94480 Ablon-sur-Seine,0.91,housenumber,ADRNIVX_0000000271050217,1,Rue des Belges,,94480.0,Ablon-sur-Seine,"94, Val-de-Marne, Île-de-France",94001.0
673,4,1   RUE MERIGOT,94480.0,ABLON-SUR-SEINE,48.724615,2.431939,1 Rue Merigot 94480 Ablon-sur-Seine,0.91,housenumber,ADRNIVX_0000000271050813,1,Rue Merigot,,94480.0,Ablon-sur-Seine,"94, Val-de-Marne, Île-de-France",94001.0
674,4,1   RÉSIDENCE DU VAL D'ABLON,94480.0,ABLON-SUR-SEINE,48.72593,2.431306,1 Résidence du Val d'Ablon 94480 Ablon-sur-Seine,0.91,housenumber,ADRNIVX_0000000271050871,1,Résidence du Val d'Ablon,,94480.0,Ablon-sur-Seine,"94, Val-de-Marne, Île-de-France",94001.0
675,4,1 BIS AVENUE GAMBETTA,94480.0,ABLON-SUR-SEINE,48.725378000000006,2.429982,1 BIS Avenue Gambetta 94480 Ablon-sur-Seine,0.91,housenumber,ADRNIVX_0000000271050184,1 BIS,Avenue Gambetta,,94480.0,Ablon-sur-Seine,"94, Val-de-Marne, Île-de-France",94001.0
676,4,1 BIS AVENUE GEORGES CLÉMENCEAU,94480.0,ABLON-SUR-SEINE,48.726042,2.4254029999999998,1 BIS Avenue Georges Clémenceau 94480 Ablon-sur-Seine,0.91,housenumber,ADRNIVX_0000000271049928,1 BIS,Avenue Georges Clémenceau,,94480.0,Ablon-sur-Seine,"94, Val-de-Marne, Île-de-France",94001.0
677,4,1 BIS RUE HENRI GILBERT,94480.0,ABLON-SUR-SEINE,48.725031,2.429245,1 BIS Rue Henri Gilbert 94480 Ablon-sur-Seine,0.91,housenumber,ADRNIVX_0000000271050494,1 BIS,Rue Henri Gilbert,,94480.0,Ablon-sur-Seine,"94, Val-de-Marne, Île-de-France",94001.0
678,4,1 BIS RUE PITOIS,94480.0,ABLON-SUR-SEINE,48.72404,2.425241,1 BIS Rue Pitois 94480 Ablon-sur-Seine,0.91,housenumber,ADRNIVX_0000000271051218,1 BIS,Rue Pitois,,94480.0,Ablon-sur-Seine,"94, Val-de-Marne, Île-de-France",94001.0
679,4,10   AVENUE DU VAL D'ABLON,94480.0,ABLON-SUR-SEINE,48.727016,2.430259,10 Avenue du Val d'Ablon 94480 Ablon-sur-Seine,0.91,housenumber,ADRNIVX_0000000271049338,10,Avenue du Val d'Ablon,,94480.0,Ablon-sur-Seine,"94, Val-de-Marne, Île-de-France",94001.0
680,4,10   AVENUE GAMBETTA,94480.0,ABLON-SUR-SEINE,48.725922,2.429934,10 Avenue Gambetta 94480 Ablon-sur-Seine,0.91,housenumber,ADRNIVX_0000000271049911,10,Avenue Gambetta,,94480.0,Ablon-sur-Seine,"94, Val-de-Marne, Île-de-France",94001.0
681,4,10   AVENUE GEORGES CLÉMENCEAU,94480.0,ABLON-SUR-SEINE,48.726504999999996,2.427908,10 Avenue Georges Clémenceau 94480 Ablon-sur-Seine,0.91,housenumber,ADRNIVX_0000000271049638,10,Avenue Georges Clémenceau,,94480.0,Ablon-sur-Seine,"94, Val-de-Marne, Île-de-France",94001.0
682,4,10   ROUTE DE VILLENEUVE,94480.0,ABLON-SUR-SEINE,48.724665,2.429544,10 Route de Villeneuve 94480 Ablon-sur-Seine,0.91,housenumber,ADRNIVX_0000000271050822,10,Route de Villeneuve,,94480.0,Ablon-sur-Seine,"94, Val-de-Marne, Île-de-France",94001.0
683,4,10   RUE DES BELGES,94480.0,ABLON-SUR-SEINE,48.725091,2.4254759999999997,10 Rue des Belges 94480 Ablon-sur-Seine,0.91,housenumber,ADRNIVX_0000000271050531,10,Rue des Belges,,94480.0,Ablon-sur-Seine,"94, Val-de-Marne, Île-de-France",94001.0
684,4,10   RUE EDMOND ROSTAND,94480.0,ABLON-SUR-SEINE,48.726444,2.4304080000000003,10 Rue Edmond Rostand 94480 Ablon-sur-Seine,0.91,housenumber,ADRNIVX_0000000340214945,10,Rue Edmond Rostand,,94480.0,Ablon-sur-Seine,"94, Val-de-Marne, Île-de-France",94001.0
685,4,10   RUE HENRI GILBERT,94480.0,ABLON-SUR-SEINE,48.725291,2.429192,10 Rue Henri Gilbert 94480 Ablon-sur-Seine,0.91,housenumber,ADRNIVX_0000000271050501,10,Rue Henri Gilbert,,94480.0,Ablon-sur-Seine,"94, Val-de-Marne, Île-de-France",94001.0
686,4,10   RUE LOUIS MOREAU,94480.0,ABLON-SUR-SEINE,48.727373,2.427952,10 Rue Louis Moreau 94480 Ablon-sur-Seine,0.91,housenumber,ADRNIVX_0000000271049074,10,Rue Louis Moreau,,94480.0,Ablon-sur-Seine,"94, Val-de-Marne, Île-de-France",94001.0
687,4,10   RUE PITOIS,94480.0,ABLON-SUR-SEINE,48.724154999999996,2.425818,10 Rue Pitois 94480 Ablon-sur-Seine,0.91,housenumber,ADRNIVX_0000000271051216,10,Rue Pitois,,94480.0,Ablon-sur-Seine,"94, Val-de-Marne, Île-de-France",94001.0
688,4,10   RÉSIDENCE DU VAL D'ABLON,94480.0,ABLON-SUR-SEINE,48.725558,2.432921,10 Résidence du Val d'Ablon 94480 Ablon-sur-Seine,0.91,housenumber,ADRNIVX_0000000271050883,10,Résidence du Val d'Ablon,,94480.0,Ablon-sur-Seine,"94, Val-de-Marne, Île-de-France",94001.0
689,4,10 BIS AVENUE DU VAL D'ABLON,94480.0,ABLON-SUR-SEINE,48.727047999999996,2.430383,10 BIS Avenue du Val d'Ablon 94480 Ablon-sur-Seine,0.91,housenumber,ADRNIVX_0000000271049339,10 BIS,Avenue du Val d'Ablon,,94480.0,Ablon-sur-Seine,"94, Val-de-Marne, Île-de-France",94001.0
690,4,10 BIS ROUTE DE VILLENEUVE,94480.0,ABLON-SUR-SEINE,48.724744,2.4298990000000003,10 BIS Route de Villeneuve 94480 Ablon-sur-Seine,0.91,housenumber,ADRNIVX_0000000271050823,10 BIS,Route de Villeneuve,,94480.0,Ablon-sur-Seine,"94, Val-de-Marne, Île-de-France",94001.0
691,4,10 BIS RUE PITOIS,94480.0,ABLON-SUR-SEINE,48.724247,2.426157,10 BIS Rue Pitois 94480 Ablon-sur-Seine,0.91,housenumber,ADRNIVX_0000000271051209,10 BIS,Rue Pitois,,94480.0,Ablon-sur-Seine,"94, Val-de-Marne, Île-de-France",94001.0
692,4,11   AVENUE GEORGES CLÉMENCEAU,94480.0,ABLON-SUR-SEINE,48.726439,2.4271279999999997,11 Avenue Georges Clémenceau 94480 Ablon-sur-Seine,0.91,housenumber,ADRNIVX_0000000271049646,11,Avenue Georges Clémenceau,,94480.0,Ablon-sur-Seine,"94, Val-de-Marne, Île-de-France",94001.0
693,4,11   RUE DES BELGES,94480.0,ABLON-SUR-SEINE,48.724940000000004,2.4256860000000002,11 Rue des Belges 94480 Ablon-sur-Seine,0.91,housenumber,ADRNIVX_0000000271050523,11,Rue des Belges,,94480.0,Ablon-sur-Seine,"94, Val-de-Marne, Île-de-France",94001.0
694,4,11   RUE EDMOND ROSTAND,94480.0,ABLON-SUR-SEINE,48.726553,2.430644,11 Rue Edmond Rostand 94480 Ablon-sur-Seine,0.91,housenumber,ADRNIVX_0000000271049614,11,Rue Edmond Rostand,,94480.0,Ablon-sur-Seine,"94, Val-de-Marne, Île-de-France",94001.0
695,4,11   RUE HENRI GILBERT,94480.0,ABLON-SUR-SEINE,48.725516999999996,2.428976,11 Rue Henri Gilbert 94480 Ablon-sur-Seine,0.91,housenumber,ADRNIVX_0000000271050190,11,Rue Henri Gilbert,,94480.0,Ablon-sur-Seine,"94, Val-de-Marne, Île-de-France",94001.0
696,4,11   RUE PIERRE LOTI,94480.0,ABLON-SUR-SEINE,48.728209,2.428191,11 Rue Pierre Loti 94480 Ablon-sur-Seine,0.91,housenumber,ADRNIVX_0000000271048533,11,Rue Pierre Loti,,94480.0,Ablon-sur-Seine,"94, Val-de-Marne, Île-de-France",94001.0
697,4,11   RUE PITOIS,94480.0,ABLON-SUR-SEINE,48.724342,2.426316,11 Rue Pitois 94480 Ablon-sur-Seine,0.91,housenumber,ADRNIVX_0000000271051210,11,Rue Pitois,,94480.0,Ablon-sur-Seine,"94, Val-de-Marne, Île-de-France",94001.0
698,4,11   RÉSIDENCE DU VAL D'ABLON,94480.0,ABLON-SUR-SEINE,48.726422,2.433211,11 Résidence du Val d'Ablon 94480 Ablon-sur-Seine,0.91,housenumber,ADRNIVX_0000000271050884,11,Résidence du Val d'Ablon,,94480.0,Ablon-sur-Seine,"94, Val-de-Marne, Île-de-France",94001.0
699,4,11 BIS AVENUE GEORGES CLÉMENCEAU,94480.0,ABLON-SUR-SEINE,48.726481,2.427331,11 BIS Avenue Georges Clémenceau 94480 Ablon-sur-Seine,0.91,housenumber,ADRNIVX_0000000271049647,11 BIS,Avenue Georges Clémenceau,,94480.0,Ablon-sur-Seine,"94, Val-de-Marne, Île-de-France",94001.0
700,4,11 BIS ROUTE DE VILLENEUVE,94480.0,ABLON-SUR-SEINE,48.724596999999996,2.4289810000000003,11 BIS Route de Villeneuve 94480 Ablon-sur-Seine,0.91,housenumber,ADRNIVX_0000000271050831,11 BIS,Route de Villeneuve,,94480.0,Ablon-sur-Seine,"94, Val-de-Marne, Île-de-France",94001.0
701,4,12   AVENUE DU VAL D'ABLON,94480.0,ABLON-SUR-SEINE,48.727084999999995,2.430555,12 Avenue du Val d'Ablon 94480 Ablon-sur-Seine,0.91,housenumber,ADRNIVX_0000000271049340,12,Avenue du Val d'Ablon,,94480.0,Ablon-sur-Seine,"94, Val-de-Marne, Île-de-France",94001.0
702,4,12   AVENUE GAMBETTA,94480.0,ABLON-SUR-SEINE,48.726069,2.4298580000000003,12 Avenue Gambetta 94480 Ablon-sur-Seine,0.91,housenumber,ADRNIVX_0000000271049913,12,Avenue Gambetta,,94480.0,Ablon-sur-Seine,"94, Val-de-Marne, Île-de-France",94001.0
703,4,12   AVENUE GEORGES CLÉMENCEAU,94480.0,ABLON-SUR-SEINE,48.726563,2.4281580000000003,12 Avenue Georges Clémenceau 94480 Ablon-sur-Seine,0.91,housenumber,ADRNIVX_0000000271049629,12,Avenue Georges Clémenceau,,94480.0,Ablon-sur-Seine,"94, Val-de-Marne, Île-de-France",94001.0
704,4,12   ROUTE DE VILLENEUVE,94480.0,ABLON-SUR-SEINE,48.724788000000004,2.4300919999999997,12 Route de Villeneuve 94480 Ablon-sur-Seine,0.91,housenumber,ADRNIVX_0000000271050824,12,Route de Villeneuve,,94480.0,Ablon-sur-Seine,"94, Val-de-Marne, Île-de-France",94001.0
705,4,12   RUE DES BELGES,94480.0,ABLON-SUR-SEINE,48.725026,2.425534,12 Rue des Belges 94480 Ablon-sur-Seine,0.91,housenumber,ADRNIVX_0000000271050524,12,Rue des Belges,,94480.0,Ablon-sur-Seine,"94, Val-de-Marne, Île-de-France",94001.0
706,4,12   RUE EDMOND ROSTAND,94480.0,ABLON-SUR-SEINE,48.726475,2.43054,12 Rue Edmond Rostand 94480 Ablon-sur-Seine,0.91,housenumber,ADRNIVX_0000000271049615,12,Rue Edmond Rostand,,94480.0,Ablon-sur-Seine,"94, Val-de-Marne, Île-de-France",94001.0
707,4,12   RUE HENRI GILBERT,94480.0,ABLON-SUR-SEINE,48.725403,2.429123,12 Rue Henri Gilbert 94480 Ablon-sur-Seine,0.91,housenumber,ADRNIVX_0000000271050191,12,Rue Henri Gilbert,,94480.0,Ablon-sur-Seine,"94, Val-de-Marne, Île-de-France",94001.0
708,4,12   RUE LOUIS MOREAU,94480.0,ABLON-SUR-SEINE,48.727498,2.427833,12 Rue Louis Moreau 94480 Ablon-sur-Seine,0.91,housenumber,ADRNIVX_0000000271049075,12,Rue Louis Moreau,,94480.0,Ablon-sur-Seine,"94, Val-de-Marne, Île-de-France",94001.0
709,4,12   RUE PITOIS,94480.0,ABLON-SUR-SEINE,48.72425,2.426212,12 Rue Pitois 94480 Ablon-sur-Seine,0.91,housenumber,ADRNIVX_0000000325385013,12,Rue Pitois,,94480.0,Ablon-sur-Seine,"94, Val-de-Marne, Île-de-France",94001.0
710,4,12   RÉSIDENCE DU VAL D'ABLON,94480.0,ABLON-SUR-SEINE,48.726233,2.433296,12 Résidence du Val d'Ablon 94480 Ablon-sur-Seine,0.91,housenumber,ADRNIVX_0000000271050885,12,Résidence du Val d'Ablon,,94480.0,Ablon-sur-Seine,"94, Val-de-Marne, Île-de-France",94001.0
711,4,12 BIS RUE DES BELGES,94480.0,ABLON-SUR-SEINE,48.724989,2.425567,12 BIS Rue des Belges 94480 Ablon-sur-Seine,0.91,housenumber,ADRNIVX_0000000271050525,12 BIS,Rue des Belges,,94480.0,Ablon-sur-Seine,"94, Val-de-Marne, Île-de-France",94001.0
712,4,12 BIS RUE EDMOND ROSTAND,94480.0,ABLON-SUR-SEINE,48.726506,2.430686,12 BIS Rue Edmond Rostand 94480 Ablon-sur-Seine,0.91,housenumber,ADRNIVX_0000000271049616,12 BIS,Rue Edmond Rostand,,94480.0,Ablon-sur-Seine,"94, Val-de-Marne, Île-de-France",94001.0
713,4,12 TER RUE PITOIS,94480.0,ABLON-SUR-SEINE,48.724326,2.4264810000000003,12 TER Rue Pitois 94480 Ablon-sur-Seine,0.91,housenumber,ADRNIVX_0000000311785112,12 TER,Rue Pitois,,94480.0,Ablon-sur-Seine,"94, Val-de-Marne, Île-de-France",94001.0
714,4,13   AVENUE GAMBETTA,94480.0,ABLON-SUR-SEINE,48.726193,2.429623,13 Avenue Gambetta 94480 Ablon-sur-Seine,0.91,housenumber,ADRNIVX_0000000271049914,13,Avenue Gambetta,,94480.0,Ablon-sur-Seine,"94, Val-de-Marne, Île-de-France",94001.0
715,4,13   AVENUE GEORGES CLÉMENCEAU,94480.0,ABLON-SUR-SEINE,48.726524,2.427499,13 Avenue Georges Clémenceau 94480 Ablon-sur-Seine,0.91,housenumber,ADRNIVX_0000000271049639,13,Avenue Georges Clémenceau,,94480.0,Ablon-sur-Seine,"94, Val-de-Marne, Île-de-France",94001.0
716,4,13   ROUTE DE VILLENEUVE,94480.0,ABLON-SUR-SEINE,48.724826,2.429958,13 Route de Villeneuve 94480 Ablon-sur-Seine,0.91,housenumber,ADRNIVX_0000000271050825,13,Route de Villeneuve,,94480.0,Ablon-sur-Seine,"94, Val-de-Marne, Île-de-France",94001.0
717,4,13   RUE DES BELGES,94480.0,ABLON-SUR-SEINE,48.724858000000005,2.4257299999999997,13 Rue des Belges 94480 Ablon-sur-Seine,0.91,housenumber,ADRNIVX_0000000271050526,13,Rue des Belges,,94480.0,Ablon-sur-Seine,"94, Val-de-Marne, Île-de-France",94001.0
718,4,13   RUE EDMOND ROSTAND,94480.0,ABLON-SUR-SEINE,48.726589000000004,2.430798,13 Rue Edmond Rostand 94480 Ablon-sur-Seine,0.91,housenumber,ADRNIVX_0000000271049617,13,Rue Edmond Rostand,,94480.0,Ablon-sur-Seine,"94, Val-de-Marne, Île-de-France",94001.0
719,4,13   RUE HENRI GILBERT,94480.0,ABLON-SUR-SEINE,48.725565,2.4289560000000003,13 Rue Henri Gilbert 94480 Ablon-sur-Seine,0.91,housenumber,ADRNIVX_0000000271050192,13,Rue Henri Gilbert,,94480.0,Ablon-sur-Seine,"94, Val-de-Marne, Île-de-France",94001.0
720,4,13   RUE PIERRE LOTI,94480.0,ABLON-SUR-SEINE,48.728272,2.428085,13 Rue Pierre Loti 94480 Ablon-sur-Seine,0.91,housenumber,ADRNIVX_0000000271048534,13,Rue Pierre Loti,,94480.0,Ablon-sur-Seine,"94, Val-de-Marne, Île-de-France",94001.0
721,4,13   RUE PITOIS,94480.0,ABLON-SUR-SEINE,48.724382,2.4264669999999997,13 Rue Pitois 94480 Ablon-sur-Seine,0.91,housenumber,ADRNIVX_0000000271051212,13,Rue Pitois,,94480.0,Ablon-sur-Seine,"94, Val-de-Marne, Île-de-France",94001.0
722,4,13   RÉSIDENCE DU VAL D'ABLON,94480.0,ABLON-SUR-SEINE,48.726043,2.4333810000000002,13 Résidence du Val d'Ablon 94480 Ablon-sur-Seine,0.91,housenumber,ADRNIVX_0000000271050886,13,Résidence du Val d'Ablon,,94480.0,Ablon-sur-Seine,"94, Val-de-Marne, Île-de-France",94001.0
723,4,13 BIS AVENUE GEORGES CLÉMENCEAU,94480.0,ABLON-SUR-SEINE,48.726576,2.4277040000000003,13 BIS Avenue Georges Clémenceau 94480 Ablon-sur-Seine,0.91,housenumber,ADRNIVX_0000000271049640,13 BIS,Avenue Georges Clémenceau,,94480.0,Ablon-sur-Seine,"94, Val-de-Marne, Île-de-France",94001.0
724,4,13 BIS RUE PITOIS,94480.0,ABLON-SUR-SEINE,48.724416,2.426597,13 BIS Rue Pitois 94480 Ablon-sur-Seine,0.91,housenumber,ADRNIVX_0000000271050857,13 BIS,Rue Pitois,,94480.0,Ablon-sur-Seine,"94, Val-de-Marne, Île-de-France",94001.0
725,4,14   AVENUE DU VAL D'ABLON,94480.0,ABLON-SUR-SEINE,48.727135,2.4307380000000003,14 Avenue du Val d'Ablon 94480 Ablon-sur-Seine,0.91,housenumber,ADRNIVX_0000000271049334,14,Avenue du Val d'Ablon,,94480.0,Ablon-sur-Seine,"94, Val-de-Marne, Île-de-France",94001.0
726,4,14   AVENUE GAMBETTA,94480.0,ABLON-SUR-SEINE,48.726175,2.4298040000000003,14 Avenue Gambetta 94480 Ablon-sur-Seine,0.91,housenumber,ADRNIVX_0000000271049915,14,Avenue Gambetta,,94480.0,Ablon-sur-Seine,"94, Val-de-Marne, Île-de-France",94001.0
727,4,14   AVENUE GEORGES CLÉMENCEAU,94480.0,ABLON-SUR-SEINE,48.726678,2.428648,14 Avenue Georges Clémenceau 94480 Ablon-sur-Seine,0.91,housenumber,ADRNIVX_0000000271049630,14,Avenue Georges Clémenceau,,94480.0,Ablon-sur-Seine,"94, Val-de-Marne, Île-de-France",94001.0
728,4,14   ROUTE DE VILLENEUVE,94480.0,ABLON-SUR-SEINE,48.72487,2.43054,14 Route de Villeneuve 94480 Ablon-sur-Seine,0.91,housenumber,ADRNIVX_0000000271050486,14,Route de Villeneuve,,94480.0,Ablon-sur-Seine,"94, Val-de-Marne, Île-de-France",94001.0
729,4,14   RUE DES BELGES,94480.0,ABLON-SUR-SEINE,48.724909999999994,2.4256290000000003,14 Rue des Belges 94480 Ablon-sur-Seine,0.91,housenumber,ADRNIVX_0000000271050527,14,Rue des Belges,,94480.0,Ablon-sur-Seine,"94, Val-de-Marne, Île-de-France",94001.0
730,4,14   RUE EDMOND ROSTAND,94480.0,ABLON-SUR-SEINE,48.726539,2.430857,14 Rue Edmond Rostand 94480 Ablon-sur-Seine,0.91,housenumber,ADRNIVX_0000000271049618,14,Rue Edmond Rostand,,94480.0,Ablon-sur-Seine,"94, Val-de-Marne, Île-de-France",94001.0
731,4,14   RUE HENRI GILBERT,94480.0,ABLON-SUR-SEINE,48.725521,2.429056,14 Rue Henri Gilbert 94480 Ablon-sur-Seine,0.91,housenumber,ADRNIVX_0000000271050193,14,Rue Henri Gilbert,,94480.0,Ablon-sur-Seine,"94, Val-de-Marne, Île-de-France",94001.0
732,4,14   RUE LOUIS MOREAU,94480.0,ABLON-SUR-SEINE,48.727616,2.427717,14 Rue Louis Moreau 94480 Ablon-sur-Seine,0.91,housenumber,ADRNIVX_0000000271049076,14,Rue Louis Moreau,,94480.0,Ablon-sur-Seine,"94, Val-de-Marne, Île-de-France",94001.0
733,4,14   RUE PITOIS,94480.0,ABLON-SUR-SEINE,48.72445,2.426875,14 Rue Pitois 94480 Ablon-sur-Seine,0.91,housenumber,ADRNIVX_0000000271050854,14,Rue Pitois,,94480.0,Ablon-sur-Seine,"94, Val-de-Marne, Île-de-France",94001.0
734,4,14   RÉSIDENCE DU VAL D'ABLON,94480.0,ABLON-SUR-SEINE,48.726012,2.433502,14 Résidence du Val d'Ablon 94480 Ablon-sur-Seine,0.91,housenumber,ADRNIVX_0000000271050887,14,Résidence du Val d'Ablon,,94480.0,Ablon-sur-Seine,"94, Val-de-Marne, Île-de-France",94001.0
735,4,15   AVENUE GAMBETTA,94480.0,ABLON-SUR-SEINE,48.726312,2.429567,15 Avenue Gambetta 94480 Ablon-sur-Seine,0.91,housenumber,ADRNIVX_0000000271049622,15,Avenue Gambetta,,94480.0,Ablon-sur-Seine,"94, Val-de-Marne, Île-de-France",94001.0
736,4,15   AVENUE GEORGES CLÉMENCEAU,94480.0,ABLON-SUR-SEINE,48.726617,2.4278939999999998,15 Avenue Georges Clémenceau 94480 Ablon-sur-Seine,0.91,housenumber,ADRNIVX_0000000271049641,15,Avenue Georges Clémenceau,,94480.0,Ablon-sur-Seine,"94, Val-de-Marne, Île-de-France",94001.0
737,4,15   ROUTE DE VILLENEUVE,94480.0,ABLON-SUR-SEINE,48.724868,2.4300919999999997,15 Route de Villeneuve 94480 Ablon-sur-Seine,0.91,housenumber,ADRNIVX_0000000325385101,15,Route de Villeneuve,,94480.0,Ablon-sur-Seine,"94, Val-de-Marne, Île-de-France",94001.0
738,4,15   RUE CHARLES BAUDELAIRE,94480.0,ABLON-SUR-SEINE,48.726009999999995,2.4310959999999997,15 Rue Charles Baudelaire 94480 Ablon-sur-Seine,0.91,housenumber,ADRNIVX_0000000271049898,15,Rue Charles Baudelaire,,94480.0,Ablon-sur-Seine,"94, Val-de-Marne, Île-de-France",94001.0
739,4,15   RUE DES BELGES,94480.0,ABLON-SUR-SEINE,48.724768,2.425779,15 Rue des Belges 94480 Ablon-sur-Seine,0.91,housenumber,ADRNIVX_0000000271050859,15,Rue des Belges,,94480.0,Ablon-sur-Seine,"94, Val-de-Marne, Île-de-France",94001.0
740,4,15   RUE HENRI GILBERT,94480.0,ABLON-SUR-SEINE,48.725684,2.42889,15 Rue Henri Gilbert 94480 Ablon-sur-Seine,0.91,housenumber,ADRNIVX_0000000271050194,15,Rue Henri Gilbert,,94480.0,Ablon-sur-Seine,"94, Val-de-Marne, Île-de-France",94001.0
741,4,15   RUE PIERRE LOTI,94480.0,ABLON-SUR-SEINE,48.728318,2.4280060000000003,15 Rue Pierre Loti 94480 Ablon-sur-Seine,0.91,housenumber,ADRNIVX_0000000271048535,15,Rue Pierre Loti,,94480.0,Ablon-sur-Seine,"94, Val-de-Marne, Île-de-France",94001.0
742,4,15   RÉSIDENCE DU VAL D'ABLON,94480.0,ABLON-SUR-SEINE,48.725885999999996,2.433562,15 Résidence du Val d'Ablon 94480 Ablon-sur-Seine,0.91,housenumber,ADRNIVX_0000000271050888,15,Résidence du Val d'Ablon,,94480.0,Ablon-sur-Seine,"94, Val-de-Marne, Île-de-France",94001.0
743,4,15 BIS RUE PITOIS,94480.0,ABLON-SUR-SEINE,48.724484000000004,2.426835,15 BIS Rue Pitois 94480 Ablon-sur-Seine,0.91,housenumber,ADRNIVX_0000000340214950,15 BIS,Rue Pitois,,94480.0,Ablon-sur-Seine,"94, Val-de-Marne, Île-de-France",94001.0
744,4,16   AVENUE DU VAL D'ABLON,94480.0,ABLON-SUR-SEINE,48.727163,2.430908,16 Avenue du Val d'Ablon 94480 Ablon-sur-Seine,0.91,housenumber,ADRNIVX_0000000271049335,16,Avenue du Val d'Ablon,,94480.0,Ablon-sur-Seine,"94, Val-de-Marne, Île-de-France",94001.0
745,4,16   AVENUE GAMBETTA,94480.0,ABLON-SUR-SEINE,48.726234999999996,2.4297720000000003,16 Avenue Gambetta 94480 Ablon-sur-Seine,0.91,housenumber,ADRNIVX_0000000271049916,16,Avenue Gambetta,,94480.0,Ablon-sur-Seine,"94, Val-de-Marne, Île-de-France",94001.0
746,4,16   ROUTE DE VILLENEUVE,94480.0,ABLON-SUR-SEINE,48.724920000000004,2.4307990000000004,16 Route de Villeneuve 94480 Ablon-sur-Seine,0.91,housenumber,ADRNIVX_0000000271050487,16,Route de Villeneuve,,94480.0,Ablon-sur-Seine,"94, Val-de-Marne, Île-de-France",94001.0
747,4,16   RUE DES BELGES,94480.0,ABLON-SUR-SEINE,48.724767,2.425707,16 Rue des Belges 94480 Ablon-sur-Seine,0.91,housenumber,ADRNIVX_0000000271050860,16,Rue des Belges,,94480.0,Ablon-sur-Seine,"94, Val-de-Marne, Île-de-France",94001.0
748,4,16   RUE EDMOND ROSTAND,94480.0,ABLON-SUR-SEINE,48.726591,2.431063,16 Rue Edmond Rostand 94480 Ablon-sur-Seine,0.91,housenumber,ADRNIVX_0000000271049600,16,Rue Edmond Rostand,,94480.0,Ablon-sur-Seine,"94, Val-de-Marne, Île-de-France",94001.0
749,4,16   RUE HENRI GILBERT,94480.0,ABLON-SUR-SEINE,48.72562,2.428999,16 Rue Henri Gilbert 94480 Ablon-sur-Seine,0.91,housenumber,ADRNIVX_0000000271050195,16,Rue Henri Gilbert,,94480.0,Ablon-sur-Seine,"94, Val-de-Marne, Île-de-France",94001.0
750,4,16   RÉSIDENCE DU VAL D'ABLON,94480.0,ABLON-SUR-SEINE,48.725759000000004,2.433623,16 Résidence du Val d'Ablon 94480 Ablon-sur-Seine,0.91,housenumber,ADRNIVX_0000000271050889,16,Résidence du Val d'Ablon,,94480.0,Ablon-sur-Seine,"94, Val-de-Marne, Île-de-France",94001.0
751,4,16 BIS ROUTE DE VILLENEUVE,94480.0,ABLON-SUR-SEINE,48.724942999999996,2.430936,16 BIS Route de Villeneuve 94480 Ablon-sur-Seine,0.91,housenumber,ADRNIVX_0000000271050475,16 BIS,Route de Villeneuve,,94480.0,Ablon-sur-Seine,"94, Val-de-Marne, Île-de-France",94001.0
752,4,17   AVENUE GAMBETTA,94480.0,ABLON-SUR-SEINE,48.726448,2.429481,17 Avenue Gambetta 94480 Ablon-sur-Seine,0.91,housenumber,ADRNIVX_0000000271049627,17,Avenue Gambetta,,94480.0,Ablon-sur-Seine,"94, Val-de-Marne, Île-de-France",94001.0
753,4,17   AVENUE GEORGES CLÉMENCEAU,94480.0,ABLON-SUR-SEINE,48.726675,2.428142,17 Avenue Georges Clémenceau 94480 Ablon-sur-Seine,0.91,housenumber,ADRNIVX_0000000271049631,17,Avenue Georges Clémenceau,,94480.0,Ablon-sur-Seine,"94, Val-de-Marne, Île-de-France",94001.0
754,4,17   RUE CHARLES BAUDELAIRE,94480.0,ABLON-SUR-SEINE,48.726046000000004,2.431273,17 Rue Charles Baudelaire 94480 Ablon-sur-Seine,0.91,housenumber,ADRNIVX_0000000271049899,17,Rue Charles Baudelaire,,94480.0,Ablon-sur-Seine,"94, Val-de-Marne, Île-de-France",94001.0
755,4,17   RUE DES BELGES,94480.0,ABLON-SUR-SEINE,48.72463,2.425853,17 Rue des Belges 94480 Ablon-sur-Seine,0.91,housenumber,ADRNIVX_0000000271050861,17,Rue des Belges,,94480.0,Ablon-sur-Seine,"94, Val-de-Marne, Île-de-France",94001.0
756,4,17   RUE EDMOND ROSTAND,94480.0,ABLON-SUR-SEINE,48.726646,2.431053,17 Rue Edmond Rostand 94480 Ablon-sur-Seine,0.91,housenumber,ADRNIVX_0000000271049601,17,Rue Edmond Rostand,,94480.0,Ablon-sur-Seine,"94, Val-de-Marne, Île-de-France",94001.0
